"ID","Replicate Number","Destination Herbarium","NOCA Acc Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number Numeric","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
28,3.00,"UBC",656.00,24569.00,3463.00,357976.00,"2003 North Cascades National Park Foray","Rosaceae","Sorbus sitchensis var. grayi","Sorbus","sitchensis","Roemer","var.","grayi","(Wenzig) Hitchc.",,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7510.00,,"7510","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","In fruit.  Berries bright red-orange.  Shrubby trees.  Abundant on slope.  1-2 meters tall.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
29,1.00,"NOCA",656.00,24230.00,3465.00,357979.00,"2003 North Cascades National Park Foray","Polemoniaceae","Phlox diffusa","Phlox","diffusa","Benth.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7513.00,,"7513","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","Flowers lavender.  Abundant on slopes adjacent to stream, but mostly past.  These growing mostly on west bank.",,"Native",,,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
30,2.00,"WTU",656.00,24441.00,3465.00,357979.00,"2003 North Cascades National Park Foray","Polemoniaceae","Phlox diffusa","Phlox","diffusa","Benth.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7513.00,,"7513","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","Flowers lavender.  Abundant on slopes adjacent to stream, but mostly past.  These growing mostly on west bank.",,"Native",,,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
31,1.00,"NOCA",656.00,24235.00,3466.00,357999.00,"2003 North Cascades National Park Foray","Betulaceae","Alnus sinuata","Alnus","sinuata","(Regel) Rydb.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7518.00,,"7518","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","Abundant to dominant on slope.  Maturing fruits light yellow-green.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
32,2.00,"WTU",656.00,24446.00,3466.00,357999.00,"2003 North Cascades National Park Foray","Betulaceae","Alnus sinuata","Alnus","sinuata","(Regel) Rydb.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7518.00,,"7518","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","Abundant to dominant on slope.  Maturing fruits light yellow-green.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
33,3.00,"UBC",656.00,24575.00,3466.00,357999.00,"2003 North Cascades National Park Foray","Betulaceae","Alnus sinuata","Alnus","sinuata","(Regel) Rydb.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7518.00,,"7518","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute vegetation (Alnus, Sorbus).  South facing slope.","Abundant to dominant on slope.  Maturing fruits light yellow-green.",,"Native","Fruiting",,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
34,1.00,"NOCA",656.00,24242.00,3467.00,358006.00,"2003 North Cascades National Park Foray","Rosaceae","Crataegus suksdorfii","Crataegus","suksdorfii","(Sarg.) Kruschke",,,,,,,,1.00,"Zika",,"Sep",2003.00,"Jepson",,"Sarah Gage",,7535.00,,"7535",,24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Easy Pass.  South along trail.",5641.00,,1720.00,,48.00,34.21,14.27,"N",120.00,51.18,12.61,"W",,,"Field notes",10.00,658367.97,5381909.43,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep meadow and rock outcrops facing south.  Very dry this season.","Shrubs (< 1 meter tall) growing scattered on slope.  Bushes thin.  In fruit, berries reddish turning dark.",,"Native","Fruiting",,"{08D5287E-09DB-42D4-A21D-6CB7D0380A1B}",658367.96,5381909.42,"NAD83","OK","Natalya Antonova"
35,2.00,"WTU",656.00,24453.00,3467.00,358006.00,"2003 North Cascades National Park Foray","Rosaceae","Crataegus suksdorfii","Crataegus","suksdorfii","(Sarg.) Kruschke",,,,,,,,1.00,"Zika",,"Sep",2003.00,"Jepson",,"Sarah Gage",,7535.00,,"7535",,24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Easy Pass.  South along trail.",5641.00,,1720.00,,48.00,34.21,14.27,"N",120.00,51.18,12.61,"W",,,"Field notes",10.00,658367.97,5381909.43,"WGS 84",,"Calc. from Lat-Long",,,,,"Steep meadow and rock outcrops facing south.  Very dry this season.","Shrubs (< 1 meter tall) growing scattered on slope.  Bushes thin.  In fruit, berries reddish turning dark.",,"Native","Fruiting",,"{08D5287E-09DB-42D4-A21D-6CB7D0380A1B}",658367.96,5381909.42,"NAD83","OK","Natalya Antonova"
36,1.00,"NOCA",656.00,24284.00,3475.00,,"2003 North Cascades National Park Foray","Rosaceae","Potentilla flabellifolia","Potentilla","flabellifolia","Hook.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Jeff Walker",,121.00,,"121","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Abundant in meadow.  Rhizomatous.  Flowers yellow, most in fruit.",,"Native","Flowering & Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
37,1.00,"NOCA",656.00,24287.00,3477.00,,"2003 North Cascades National Park Foray","Scrophulariaceae","Pedicularis groenlandica","Pedicularis","groenlandica","Retz.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,"H&C",,"Jeff Walker",,124.00,,"124","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Common in meadow.  In fruit.  Petals appear to have been pink or purple.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
38,1.00,"NOCA",656.00,24290.00,3478.00,,"2003 North Cascades National Park Foray","Lentibulariaceae","Pinguicula vulgaris","Pinguicula","vulgaris","L.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,"H&C",,"Jeff Walker",,127.00,,"127","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Growing in saturated soil.  Soil has much organic matter.  Uncommon.",,"Native",,,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
39,1.00,"NOCA",656.00,24292.00,3479.00,,"2003 North Cascades National Park Foray","Ericaceae","Gaultheria humifusa","Gaultheria","humifusa","(Grah.) Rydb.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Jeff Walker",,129.00,,"129","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow with braided streams.","Growing on moss covered rocks.  Uncommon.  Red berries.",,"Native","Fruiting",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
40,1.00,"NOCA",656.00,24327.00,3482.00,,"2003 North Cascades National Park Foray","Scrophulariaceae","Veronica wormskjoldii","Veronica","wormskjoldii","Roem. & Schult.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18838.00,,"18838","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.  Subalpine meadow in valley floor.","Rhizomatous.  Erect.  Common along creek.  Bright purple flower.",,"Native",,,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
41,1.00,"NOCA",656.00,24346.00,3487.00,,"2003 North Cascades National Park Foray","Ericaceae","Vaccinium uliginosum","Vaccinium","uliginosum","L.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18857.00,,"18857","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascade National Park.  0.2 air kilometers NE of Upper Silent Lakes.  Above Fisher Creek headwaters.  Easy Gully or Easy Couloir.",6000.00,,1829.00,,48.00,33.00,17.85,"N",120.00,49.00,39.96,"W","NAD 27","50","Georef. from map",10.00,659950.00,5380080.00,,,"Field notes","35N","16E",11.00,,"Subalpine meadow, between clifftop cascade and base of permanent snowfield.  Full sun.  Granite rubble and intrusive dike.","Fruit blue.  Leaves blue-green.",,"Native",,,"{7C34B6E2-0C6B-4920-A77E-7E65D8B2B089}",659949.99,5380079.99,"NAD83","OK","Natalya Antonova"
42,1.00,"NOCA",656.00,24358.00,3488.00,,"2003 North Cascades National Park Foray","Hydrophyllaceae","Phacelia sericea","Phacelia","sericea","(Grah.) Gray",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18870.00,,"18870","Steve Hahn, Cody Hinchliff, Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascade National Park.  0.2 air kilometers NE of Upper, west of Silent Lakes.  Easy Gully or Easy Couloir, above Fisher Creek headquarters and Fisher Creek basin.",5248.00,,1600.00,,48.00,33.10,0.00,"N",120.00,50.30,0.00,"W",,,"Field notes",10.00,659519.34,5379874.77,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep north-facing granite talus and slide.  Rock walled chute.","Rhizomatous.  Silvery leaves.  Shelves of cliff.",,"Native",,,"{F39D163D-2575-4D57-B782-558C686F9ACB}",659519.33,5379874.76,"NAD83","OK","Natalya Antonova"
43,1.00,"NOCA",656.00,24403.00,3489.00,,"2003 North Cascades National Park Foray","Scrophulariaceae","Castilleja rupicola","Castilleja","rupicola","Piper",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18878.00,"B","18878B","Steve Hahn, Cody Hinchliff, Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascade National Park.  0.2 air kilometers NE of Upper, west of Silent Lakes.  Easy Gully or Easy Couloir, above Fisher Creek headquarters and Fisher Creek basin.",5248.00,,1600.00,,48.00,33.10,0.00,"N",120.00,50.30,0.00,"W",,,"Field notes",10.00,659519.34,5379874.77,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep north-facing granite talus and slide.  Rock walled chute.",,,"Native",,,"{F39D163D-2575-4D57-B782-558C686F9ACB}",659519.33,5379874.76,"NAD83","OK","Natalya Antonova"
44,1.00,"NOCA",656.00,24408.00,3490.00,,"2003 North Cascades National Park Foray","Hydrophyllaceae","Romanzoffia sitchensis","Romanzoffia","sitchensis","Bong.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18883.00,"A","18883A","Steve Hahn, Cody Hinchliff, Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascade National Park.  0.2 air kilometers NE of Upper, west of Silent Lakes.  Easy Gully or Easy Couloir, above Fisher Creek headquarters and Fisher Creek basin.",5248.00,,1600.00,,48.00,33.10,0.00,"N",120.00,50.30,0.00,"W",,,"Field notes",10.00,659519.34,5379874.77,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep north-facing granite talus and slide.  Rock walled chute.",,,"Native",,,"{F39D163D-2575-4D57-B782-558C686F9ACB}",659519.33,5379874.76,"NAD83","OK","Natalya Antonova"
45,1.00,"NOCA",656.00,24370.00,3491.00,,"2003 North Cascades National Park Foray","Ericaceae","Cassiope stelleriana","Cassiope","stelleriana","(Pall.) DC.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18883.00,,"18883","Steve Hahn, Cody Hinchliff, Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascade National Park.  0.2 air kilometers NE of Upper, west of Silent Lakes.  Easy Gully or Easy Couloir, above Fisher Creek headquarters and Fisher Creek basin.",5248.00,,1600.00,,48.00,33.10,0.00,"N",120.00,50.30,0.00,"W",,,"Field notes",10.00,659519.34,5379874.77,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep north-facing granite talus and slide.  Rock walled chute.","Prostrate.",,"Native",,,"{F39D163D-2575-4D57-B782-558C686F9ACB}",659519.33,5379874.76,"NAD83","OK","Natalya Antonova"
46,1.00,"NOCA",656.00,24413.00,3492.00,,"2003 North Cascades National Park Foray","Rosaceae","Potentilla diversifolia","Potentilla","diversifolia","Lehm.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18887.00,"B","18887B","Steve Hahn, Cody Hinchliff, Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascade National Park.  0.2 air kilometers NE of Upper, west of Silent Lakes.  Easy Gully or Easy Couloir, above Fisher Creek headquarters and Fisher Creek basin.",5248.00,,1600.00,,48.00,33.10,0.00,"N",120.00,50.30,0.00,"W",,,"Field notes",10.00,659519.34,5379874.77,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep north-facing granite talus and slide.  Rock walled chute.","Bright yellow flowers, leaves blue-green.",,"Native",,,"{F39D163D-2575-4D57-B782-558C686F9ACB}",659519.33,5379874.76,"NAD83","OK","Natalya Antonova"
47,1.00,"NOCA",656.00,24382.00,3494.00,,"2003 North Cascades National Park Foray","Scrophulariaceae","Veronica wormskjoldii","Veronica","wormskjoldii","Roem. & Schult.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18895.00,,"18895","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun.  Among granite boulders.","Purple flowers.  Rhizomatous.  Occasional at outlet.",,"Native",,,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
48,1.00,"NOCA",656.00,24383.00,3495.00,,"2003 North Cascades National Park Foray","Scrophulariaceae","Pedicularis ornithorhyncha","Pedicularis","ornithorhyncha","Benth.",,,,,,,,1.00,"David Giblin",19.00,"Sep",2003.00,"H&C",,"Peter F. Zika",,18896.00,,"18896","Jim Duemmel, Walt Lockwood",24.00,"Aug",2003.00,"USA","Washington","Chelan","Cascade Mountains.  North Cascades National Park.  Between Fisher Peak and Mount Arriva.  Upper Silent Lake.",6986.00,,2130.00,,48.00,32.80,0.00,"N",120.00,50.20,0.00,"W",,,"Field notes",10.00,659658.06,5379322.52,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Flat alpine meadow.  Full sun.  Among granite boulders.","Purple flowers.  Occasional at outlet.",,"Native",,,"{D1758F68-E7AD-46F2-B303-50D5035D15F6}",659658.05,5379322.51,"NAD83","OK","Natalya Antonova"
49,1.00,"NOCA",656.00,24212.00,3502.00,357970.00,"2003 North Cascades National Park Foray","Asteraceae","Arnica diversifolia","Arnica","diversifolia","Greene",,,,,,,,1.00,"David Giblin",26.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7495.00,,"7495","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.","Rays, disks bright yellow.  Common on slope uphill from stream.",,"Native",,,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
50,2.00,"WTU",656.00,24423.00,3502.00,357970.00,"2003 North Cascades National Park Foray","Asteraceae","Arnica diversifolia","Arnica","diversifolia","Greene",,,,,,,,1.00,"David Giblin",26.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7495.00,,"7495","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.","Rays, disks bright yellow.  Common on slope uphill from stream.",,"Native",,,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
51,3.00,"UBC",656.00,24556.00,3502.00,357970.00,"2003 North Cascades National Park Foray","Asteraceae","Arnica diversifolia","Arnica","diversifolia","Greene",,,,,,,,1.00,"David Giblin",26.00,"Sep",2003.00,"H&C",,"Sarah Gage",,7495.00,,"7495","Cheryl Soldati",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek Basin.  In avalanche chute west of Fisher Creek camp, on north side of Fisher Creek.",5429.00,,1655.00,,48.00,34.29,44.88,"N",120.00,51.64,9.76,"W",,,"Field notes",10.00,657809.26,5382045.77,"WGS 84",,"Calc. from Lat-Long",,,,,"Herbaceous meadow along small stream and avalanche chute.","Rays, disks bright yellow.  Common on slope uphill from stream.",,"Native",,,"{76AC2922-1F9D-457C-B148-6E8C22B75FBF}",657809.25,5382045.76,"NAD83","OK","Natalya Antonova"
